lat,lon,ALLSKY_SFC_SW_DWN
-15.5,10.5,212.59765625
-15.5,11.5,232.08203125
-15.5,12.5,260.96875
-15.5,13.5,257.08984375
-15.5,14.5,255.2109375
-15.5,15.5,256.16796875
-15.5,16.5,251.33984375
-15.5,17.5,249.88671875
-15.5,18.5,245.828125
-15.5,19.5,243.9921875
-15.5,20.5,240.76171875
-15.5,21.5,242.0
-15.5,22.5,245.8359375
-15.5,23.5,247.484375
-15.5,24.5,244.7734375
-15.5,25.5,247.40234375
-15.5,26.5,245.2578125
-15.5,27.5,246.7890625
-15.5,28.5,243.53125
-15.5,29.5,238.515625
-15.5,30.5,238.25390625
-15.5,31.5,234.6015625
-15.5,32.5,231.69140625
-15.5,33.5,230.92578125
-15.5,34.5,228.15234375
-15.5,35.5,235.20703125
-15.5,36.5,230.59765625
-15.5,37.5,228.72265625
-15.5,38.5,232.125
-15.5,39.5,235.890625
-15.5,40.5,237.3984375
-15.5,41.5,243.921875
-15.5,42.5,241.671875
-15.5,43.5,241.98046875
-15.5,44.5,245.98828125
-15.5,45.5,244.9453125
-15.5,46.5,245.61328125
-15.5,47.5,253.99609375
-15.5,48.5,242.30078125
-15.5,49.5,195.5234375
-15.5,50.5,214.79296875
-15.5,51.5,236.28515625
-15.5,52.5,240.7578125
-15.5,53.5,245.0625
-15.5,54.5,246.859375
-15.5,55.5,246.84375
-15.5,56.5,247.15234375
-15.5,57.5,247.3125
-15.5,58.5,246.54296875
-15.5,59.5,245.4765625
-15.5,60.5,244.8203125
-15.5,61.5,244.08984375
-15.5,62.5,242.9921875
-15.5,63.5,240.109375
-15.5,64.5,237.89453125
-15.5,65.5,237.63671875
-15.5,66.5,237.41796875
-15.5,67.5,238.390625
-15.5,68.5,239.359375
-15.5,69.5,238.421875
-15.5,70.5,238.33203125
-15.5,71.5,237.78125
-15.5,72.5,236.72265625
-15.5,73.5,236.52734375
-15.5,74.5,238.26953125
-15.5,75.5,239.5
-15.5,76.5,241.5625
-15.5,77.5,243.41796875
-15.5,78.5,244.38671875
-15.5,79.5,244.59375
-15.5,80.5,244.64453125
-15.5,81.5,245.05078125
-15.5,82.5,247.02734375
-15.5,83.5,247.2890625
-15.5,84.5,247.38671875
-15.5,85.5,247.12109375
-15.5,86.5,246.53125
-15.5,87.5,246.33203125
-15.5,88.5,245.4921875
-15.5,89.5,244.4453125
-15.5,90.5,243.0
-15.5,91.5,243.26953125
-15.5,92.5,243.5703125
-15.5,93.5,243.265625
-15.5,94.5,242.83203125
-15.5,95.5,243.0078125
-15.5,96.5,244.3828125
-15.5,97.5,244.12890625
-15.5,98.5,244.890625
-15.5,99.5,245.48046875
-15.5,100.5,246.828125
-15.5,101.5,248.37890625
-15.5,102.5,249.66015625
-15.5,103.5,250.59375
-15.5,104.5,250.140625
-15.5,105.5,249.50390625
-15.5,106.5,250.2734375
-15.5,107.5,252.33984375
-15.5,108.5,254.078125
-15.5,109.5,256.01171875
-15.5,110.5,257.78515625
-15.5,111.5,259.62109375
-15.5,112.5,263.0
-15.5,113.5,264.390625
-15.5,114.5,265.296875
-15.5,115.5,265.66015625
-15.5,116.5,265.94140625
-15.5,117.5,264.9140625
-15.5,118.5,264.6328125
-15.5,119.5,264.78125
-15.5,120.5,264.62109375
-15.5,121.5,264.93359375
-15.5,122.5,263.7109375
-15.5,123.5,261.33984375
-15.5,124.5,255.2734375
-15.5,125.5,260.03125
-15.5,126.5,259.9765625
-15.5,127.5,262.6953125
-15.5,128.5,262.99609375
-15.5,129.5,260.58984375
-15.5,130.5,260.15234375
-15.5,131.5,260.484375
-15.5,132.5,262.90625
-15.5,133.5,264.08203125
-15.5,134.5,262.984375
-15.5,135.5,261.109375
-15.5,136.5,246.171875
-15.5,137.5,250.33984375
-15.5,138.5,249.0625
-15.5,139.5,249.4609375
-15.5,140.5,253.515625
-15.5,141.5,250.88671875
-15.5,142.5,257.6875
-15.5,143.5,250.6015625
-15.5,144.5,244.96484375
-15.5,145.5,234.109375
-15.5,146.5,242.6328125
-15.5,147.5,242.0703125
-15.5,148.5,241.1328125
-15.5,149.5,241.359375
-15.5,150.5,239.984375
-15.5,151.5,239.23828125
-15.5,152.5,238.46484375
-15.5,153.5,236.27734375
-15.5,154.5,233.97265625
-15.5,155.5,234.23828125
-15.5,156.5,233.640625
-15.5,157.5,231.83203125
-15.5,158.5,228.9765625
-15.5,159.5,227.13671875
-15.5,160.5,227.5
-15.5,161.5,226.20703125
-15.5,162.5,225.33984375
-15.5,163.5,225.34375
-15.5,164.5,226.7109375
-15.5,165.5,231.953125
-15.5,166.5,227.70703125
-15.5,167.5,215.171875
-15.5,168.5,210.171875
-15.5,169.5,218.109375
-15.5,170.5,219.08203125
-15.5,171.5,217.5234375
-15.5,172.5,215.953125
-15.5,173.5,213.96875
-15.5,174.5,214.796875
-15.5,175.5,214.46875
-15.5,176.5,214.0234375
-15.5,177.5,215.91015625
-15.5,178.5,217.953125
-15.5,179.5,218.61328125
-14.5,-179.5,214.83203125
-14.5,-178.5,214.625
-14.5,-177.5,217.33203125
-14.5,-176.5,217.74609375
-14.5,-175.5,218.72265625
-14.5,-174.5,219.80078125
-14.5,-173.5,222.40625
-14.5,-172.5,223.18359375
-14.5,-171.5,220.6640625
-14.5,-170.5,220.87890625
-14.5,-169.5,220.34765625
-14.5,-168.5,221.64453125
-14.5,-167.5,223.828125
-14.5,-166.5,226.1640625
-14.5,-165.5,228.17578125
-14.5,-164.5,229.95703125
-14.5,-163.5,228.4921875
-14.5,-162.5,228.65625
-14.5,-161.5,229.92578125
-14.5,-160.5,230.76953125
-14.5,-159.5,231.59375
-14.5,-158.5,232.68359375
-14.5,-157.5,233.890625
-14.5,-156.5,233.73046875
-14.5,-155.5,234.54296875
-14.5,-154.5,235.390625
-14.5,-153.5,236.078125
-14.5,-152.5,236.546875
-14.5,-151.5,237.8671875
-14.5,-150.5,240.82421875
-14.5,-149.5,242.30859375
-14.5,-148.5,243.66015625
-14.5,-147.5,244.56640625
-14.5,-146.5,245.5546875
-14.5,-145.5,246.75
-14.5,-144.5,248.2578125
-14.5,-143.5,249.02734375
-14.5,-142.5,248.5390625
-14.5,-141.5,249.33984375
-14.5,-140.5,250.390625
-14.5,-139.5,251.39453125
-14.5,-138.5,252.609375
-14.5,-137.5,253.2421875
-14.5,-136.5,254.34375
-14.5,-135.5,255.94140625
-14.5,-134.5,257.00390625
-14.5,-133.5,258.484375
-14.5,-132.5,259.828125
-14.5,-131.5,259.59765625
-14.5,-130.5,259.2890625
-14.5,-129.5,260.12109375
-14.5,-128.5,260.72265625
-14.5,-127.5,260.4921875
-14.5,-126.5,260.94140625
-14.5,-125.5,261.98046875
-14.5,-124.5,261.98828125
-14.5,-123.5,261.1640625
-14.5,-122.5,261.16015625
-14.5,-121.5,261.11328125
-14.5,-120.5,261.078125
-14.5,-119.5,260.23046875
-14.5,-118.5,259.140625
-14.5,-117.5,257.7734375
-14.5,-116.5,256.671875
-14.5,-115.5,255.74609375
-14.5,-114.5,254.0234375
-14.5,-113.5,253.08203125
-14.5,-112.5,251.1640625
-14.5,-111.5,250.8203125
-14.5,-110.5,250.9765625
-14.5,-109.5,249.59375
-14.5,-108.5,247.99609375
-14.5,-107.5,246.11328125
-14.5,-106.5,245.2578125
-14.5,-105.5,243.4609375
-14.5,-104.5,240.80078125
-14.5,-103.5,239.72265625
-14.5,-102.5,239.55859375
-14.5,-101.5,238.703125
-14.5,-100.5,237.01171875
-14.5,-99.5,235.66015625
-14.5,-98.5,234.88671875
-14.5,-97.5,233.83203125
-14.5,-96.5,232.8046875
-14.5,-95.5,230.92578125
-14.5,-94.5,229.5234375
-14.5,-93.5,227.47265625
-14.5,-92.5,227.43359375
-14.5,-91.5,227.61328125
-14.5,-90.5,225.43359375
-14.5,-89.5,223.70703125
-14.5,-88.5,220.875
-14.5,-87.5,217.65625
-14.5,-86.5,213.61328125
-14.5,-85.5,210.4375
-14.5,-84.5,205.26953125
-14.5,-83.5,201.9921875
-14.5,-82.5,199.4140625
-14.5,-81.5,196.19140625
-14.5,-80.5,195.984375
-14.5,-79.5,196.85546875
-14.5,-78.5,202.28515625
-14.5,-77.5,215.28125
-14.5,-76.5,245.3046875
-14.5,-75.5,264.921875
-14.5,-74.5,255.09375
-14.5,-73.5,236.8203125
-14.5,-72.5,232.98046875
-14.5,-71.5,238.2421875
-14.5,-70.5,232.98828125
-14.5,-69.5,200.61328125
-14.5,-68.5,186.32421875
-14.5,-67.5,198.0078125
-14.5,-66.5,202.234375
-14.5,-65.5,202.9140625
-14.5,-64.5,204.921875
-14.5,-63.5,208.3359375
-14.5,-62.5,213.6015625
-14.5,-61.5,212.375
-14.5,-60.5,211.8046875
-14.5,-59.5,214.328125
-14.5,-58.5,213.54296875
-14.5,-57.5,219.44921875
-14.5,-56.5,227.27734375
-14.5,-55.5,228.01171875
-14.5,-54.5,228.265625
-14.5,-53.5,229.6484375
-14.5,-52.5,234.36328125
-14.5,-51.5,235.75
-14.5,-50.5,235.7265625
-14.5,-49.5,237.83984375
-14.5,-48.5,236.04296875
-14.5,-47.5,235.625
-14.5,-46.5,240.00390625
-14.5,-45.5,242.16796875
-14.5,-44.5,247.67578125
-14.5,-43.5,253.625
-14.5,-42.5,248.37109375
-14.5,-41.5,240.73828125
-14.5,-40.5,231.6484375
-14.5,-39.5,221.9140625
-14.5,-38.5,237.54296875
-14.5,-37.5,248.1484375
-14.5,-36.5,252.87890625
-14.5,-35.5,256.2265625
-14.5,-34.5,259.43359375
-14.5,-33.5,260.91796875
-14.5,-32.5,262.09765625
-14.5,-31.5,262.53125
-14.5,-30.5,262.87109375
-14.5,-29.5,263.72265625
-14.5,-28.5,263.61328125
-14.5,-27.5,263.671875
-14.5,-26.5,262.30078125
-14.5,-25.5,261.30078125
-14.5,-24.5,259.77734375
-14.5,-23.5,258.48828125
-14.5,-22.5,256.52734375
-14.5,-21.5,254.7265625
-14.5,-20.5,254.03125
-14.5,-19.5,252.48046875
-14.5,-18.5,251.10546875
-14.5,-17.5,249.55078125
-14.5,-16.5,248.1015625
-14.5,-15.5,246.66015625
-14.5,-14.5,245.5546875
-14.5,-13.5,243.671875
-14.5,-12.5,241.5078125
-14.5,-11.5,238.5546875
-14.5,-10.5,234.71875
-14.5,-9.5,232.5859375
-14.5,-8.5,230.30859375
-14.5,-7.5,227.48046875
-14.5,-6.5,225.0859375
-14.5,-5.5,222.63671875
-14.5,-4.5,219.109375
-14.5,-3.5,216.82421875
-14.5,-2.5,213.9296875
-14.5,-1.5,211.77734375
-14.5,-0.5,208.1875
-14.5,0.5,205.17578125
-14.5,1.5,203.3984375
-14.5,2.5,202.984375
-14.5,3.5,201.84765625
-14.5,4.5,202.2421875
-14.5,5.5,201.61328125
-14.5,6.5,202.640625
-14.5,7.5,203.72265625
-14.5,8.5,204.4765625
-14.5,9.5,206.82421875
-14.5,10.5,212.5078125
-14.5,11.5,222.47265625
-14.5,12.5,250.3515625
-14.5,13.5,253.2265625
-14.5,14.5,254.03515625
-14.5,15.5,250.1171875
-14.5,16.5,245.7734375
-14.5,17.5,243.33203125
-14.5,18.5,239.02734375
-14.5,19.5,239.21484375
-14.5,20.5,236.328125
-14.5,21.5,237.74609375
-14.5,22.5,243.73046875
-14.5,23.5,243.8125
-14.5,24.5,241.953125
-14.5,25.5,244.25390625
-14.5,26.5,245.20703125
-14.5,27.5,245.3203125
-14.5,28.5,243.69140625
-14.5,29.5,238.3515625
-14.5,30.5,235.99609375
-14.5,31.5,238.546875
-14.5,32.5,235.82421875
-14.5,33.5,233.4609375
-14.5,34.5,234.82421875
-14.5,35.5,235.546875
-14.5,36.5,232.0703125
-14.5,37.5,237.41796875
-14.5,38.5,239.68359375
-14.5,39.5,237.98046875
-14.5,40.5,235.72265625
-14.5,41.5,242.74609375
-14.5,42.5,240.3515625
-14.5,43.5,241.64453125
-14.5,44.5,244.61328125
-14.5,45.5,245.59375
-14.5,46.5,248.15625
-14.5,47.5,251.44140625
-14.5,48.5,234.77734375
-14.5,49.5,207.0234375
-14.5,50.5,223.25
-14.5,51.5,233.59765625
-14.5,52.5,239.54296875
-14.5,53.5,244.5078125
-14.5,54.5,246.1796875
-14.5,55.5,246.19921875
-14.5,56.5,246.09765625
-14.5,57.5,246.390625
-14.5,58.5,245.11328125
-14.5,59.5,244.08203125
-14.5,60.5,243.14453125
-14.5,61.5,242.875
-14.5,62.5,240.87890625
-14.5,63.5,236.9140625
-14.5,64.5,237.25390625
-14.5,65.5,236.73828125
-14.5,66.5,236.33203125
-14.5,67.5,236.71875
-14.5,68.5,237.24609375
-14.5,69.5,236.93359375
-14.5,70.5,236.671875
-14.5,71.5,236.39453125
-14.5,72.5,236.41015625
-14.5,73.5,236.203125
-14.5,74.5,236.2109375
-14.5,75.5,237.640625
-14.5,76.5,239.1484375
-14.5,77.5,240.67578125
-14.5,78.5,243.8828125
-14.5,79.5,244.94140625
-14.5,80.5,245.30859375
-14.5,81.5,245.203125
-14.5,82.5,246.0
-14.5,83.5,246.5234375
-14.5,84.5,245.77734375
-14.5,85.5,244.6953125
-14.5,86.5,244.05078125
-14.5,87.5,243.57421875
-14.5,88.5,243.296875
-14.5,89.5,242.171875
-14.5,90.5,241.95703125
-14.5,91.5,241.15625
-14.5,92.5,241.0859375
-14.5,93.5,241.4921875
-14.5,94.5,242.18359375
-14.5,95.5,242.7109375
-14.5,96.5,244.234375
-14.5,97.5,244.7734375
-14.5,98.5,245.18359375
-14.5,99.5,246.91796875
-14.5,100.5,247.0625
-14.5,101.5,248.26953125
-14.5,102.5,249.90625
-14.5,103.5,248.95703125
-14.5,104.5,248.7421875
-14.5,105.5,249.40625
-14.5,106.5,250.67578125
-14.5,107.5,251.72265625
-14.5,108.5,254.28125
-14.5,109.5,257.1953125
-14.5,110.5,258.4921875
-14.5,111.5,260.1875
-14.5,112.5,262.28515625
-14.5,113.5,263.015625
-14.5,114.5,263.28515625
-14.5,115.5,263.20703125
-14.5,116.5,263.875
-14.5,117.5,263.2421875
-14.5,118.5,263.20703125
-14.5,119.5,263.65234375
-14.5,120.5,263.3203125
-14.5,121.5,262.8203125
-14.5,122.5,262.65234375
-14.5,123.5,262.67578125
-14.5,124.5,261.6796875
-14.5,125.5,254.44140625
-14.5,126.5,258.79296875
-14.5,127.5,254.875
-14.5,128.5,249.578125
-14.5,129.5,249.42578125
-14.5,130.5,253.55078125
-14.5,131.5,259.6171875
-14.5,132.5,262.53125
-14.5,133.5,261.6640625
-14.5,134.5,260.06640625
-14.5,135.5,256.9609375
-14.5,136.5,250.41796875
-14.5,137.5,249.421875
-14.5,138.5,247.890625
-14.5,139.5,250.203125
-14.5,140.5,254.71875
-14.5,141.5,251.55859375
-14.5,142.5,246.6796875
-14.5,143.5,240.484375
-14.5,144.5,237.94140625
-14.5,145.5,241.28515625
-14.5,146.5,240.1875
-14.5,147.5,239.19921875
-14.5,148.5,237.875
-14.5,149.5,237.73046875
-14.5,150.5,237.66796875
-14.5,151.5,235.203125
-14.5,152.5,234.19921875
-14.5,153.5,233.16796875
-14.5,154.5,232.1875
-14.5,155.5,231.40234375
-14.5,156.5,229.40625
-14.5,157.5,226.9765625
-14.5,158.5,222.984375
-14.5,159.5,222.3671875
-14.5,160.5,223.203125
-14.5,161.5,222.890625
-14.5,162.5,221.2890625
-14.5,163.5,219.86328125
-14.5,164.5,219.41796875
-14.5,165.5,221.921875
-14.5,166.5,224.34765625
-14.5,167.5,219.01171875
-14.5,168.5,215.421875
-14.5,169.5,215.2734375
-14.5,170.5,215.5625
-14.5,171.5,215.33203125
-14.5,172.5,213.9453125
-14.5,173.5,214.0625
-14.5,174.5,213.9921875
-14.5,175.5,213.70703125
-14.5,176.5,214.72265625
-14.5,177.5,215.30078125
-14.5,178.5,216.2109375
-14.5,179.5,216.16796875
-13.5,-179.5,215.2265625
-13.5,-178.5,215.88671875
-13.5,-177.5,217.1796875
-13.5,-176.5,216.98046875
-13.5,-175.5,218.515625
-13.5,-174.5,220.765625
-13.5,-173.5,224.5625
-13.5,-172.5,215.5
-13.5,-171.5,216.6796875
-13.5,-170.5,221.5546875
-13.5,-169.5,223.48828125
-13.5,-168.5,224.42578125
-13.5,-167.5,225.5625
-13.5,-166.5,227.87890625
-13.5,-165.5,229.265625
-13.5,-164.5,230.4453125
-13.5,-163.5,230.34765625
-13.5,-162.5,231.1875
-13.5,-161.5,232.546875
-13.5,-160.5,232.87890625
-13.5,-159.5,234.44140625
-13.5,-158.5,236.765625
-13.5,-157.5,238.51953125
-13.5,-156.5,238.27734375
-13.5,-155.5,238.40625
-13.5,-154.5,239.11328125
-13.5,-153.5,240.1953125
-13.5,-152.5,240.75390625
-13.5,-151.5,242.4140625
-13.5,-150.5,245.109375
-13.5,-149.5,246.5234375
-13.5,-148.5,247.13671875
-13.5,-147.5,248.92578125
-13.5,-146.5,249.62109375
-13.5,-145.5,250.7265625
-13.5,-144.5,251.69140625
-13.5,-143.5,252.390625
-13.5,-142.5,252.4609375
-13.5,-141.5,253.375
-13.5,-140.5,255.3515625
-13.5,-139.5,256.5078125
-13.5,-138.5,257.84765625
-13.5,-137.5,257.93359375
-13.5,-136.5,258.8359375
-13.5,-135.5,260.17578125
-13.5,-134.5,261.09375
-13.5,-133.5,261.796875
-13.5,-132.5,261.50390625
-13.5,-131.5,261.75390625
-13.5,-130.5,262.8515625
-13.5,-129.5,263.80078125
-13.5,-128.5,264.67578125
-13.5,-127.5,265.0859375
-13.5,-126.5,264.78515625
-13.5,-125.5,264.90625
-13.5,-124.5,264.01953125
-13.5,-123.5,263.90234375
-13.5,-122.5,264.3515625
-13.5,-121.5,264.296875
-13.5,-120.5,264.2890625
-13.5,-119.5,263.51171875
-13.5,-118.5,261.984375
-13.5,-117.5,260.50390625
-13.5,-116.5,259.75
-13.5,-115.5,258.203125
-13.5,-114.5,256.078125
-13.5,-113.5,254.3984375
-13.5,-112.5,252.80859375
-13.5,-111.5,252.8203125
-13.5,-110.5,251.765625
-13.5,-109.5,250.25390625
-13.5,-108.5,248.4140625
-13.5,-107.5,246.7109375
-13.5,-106.5,245.46484375
-13.5,-105.5,243.26953125
-13.5,-104.5,240.67578125
-13.5,-103.5,241.015625
-13.5,-102.5,239.5078125
-13.5,-101.5,237.91796875
-13.5,-100.5,236.90234375
-13.5,-99.5,236.0703125
-13.5,-98.5,235.32421875
-13.5,-97.5,234.41796875
-13.5,-96.5,234.2109375
-13.5,-95.5,232.78125
-13.5,-94.5,231.04296875
-13.5,-93.5,230.50390625
-13.5,-92.5,230.05078125
-13.5,-91.5,229.1640625
-13.5,-90.5,226.875
-13.5,-89.5,224.55859375
-13.5,-88.5,222.08984375
-13.5,-87.5,218.80859375
-13.5,-86.5,214.921875
-13.5,-85.5,211.78515625
-13.5,-84.5,208.1328125
-13.5,-83.5,206.46484375
-13.5,-82.5,203.51953125
-13.5,-81.5,199.51171875
-13.5,-80.5,198.9765625
-13.5,-79.5,201.36328125
-13.5,-78.5,206.171875
-13.5,-77.5,222.30078125
-13.5,-76.5,224.5546875
-13.5,-75.5,259.13671875
-13.5,-74.5,235.6484375
-13.5,-73.5,219.10546875
-13.5,-72.5,212.16796875
-13.5,-71.5,204.15625
-13.5,-70.5,181.26171875
-13.5,-69.5,179.546875
-13.5,-68.5,200.24609375
-13.5,-67.5,204.47265625
-13.5,-66.5,203.46875
-13.5,-65.5,205.796875
-13.5,-64.5,208.6953125
-13.5,-63.5,209.19140625
-13.5,-62.5,210.0859375
-13.5,-61.5,210.96484375
-13.5,-60.5,213.11328125
-13.5,-59.5,211.28515625
-13.5,-58.5,220.12890625
-13.5,-57.5,222.8359375
-13.5,-56.5,229.0234375
-13.5,-55.5,229.921875
-13.5,-54.5,231.4609375
-13.5,-53.5,232.34765625
-13.5,-52.5,232.71484375
-13.5,-51.5,235.53125
-13.5,-50.5,234.58203125
-13.5,-49.5,237.640625
-13.5,-48.5,234.2890625
-13.5,-47.5,237.18359375
-13.5,-46.5,240.3515625
-13.5,-45.5,242.86328125
-13.5,-44.5,248.484375
-13.5,-43.5,254.34375
-13.5,-42.5,254.11328125
-13.5,-41.5,236.03125
-13.5,-40.5,229.6484375
-13.5,-39.5,222.578125
-13.5,-38.5,235.21484375
-13.5,-37.5,249.42578125
-13.5,-36.5,255.24609375
-13.5,-35.5,258.625
-13.5,-34.5,261.6953125
-13.5,-33.5,262.96484375
-13.5,-32.5,263.4609375
-13.5,-31.5,264.390625
-13.5,-30.5,264.82421875
-13.5,-29.5,265.68359375
-13.5,-28.5,266.1875
-13.5,-27.5,264.80859375
-13.5,-26.5,263.1640625
-13.5,-25.5,261.76953125
-13.5,-24.5,259.578125
-13.5,-23.5,258.984375
-13.5,-22.5,257.234375
-13.5,-21.5,255.81640625
-13.5,-20.5,254.2890625
-13.5,-19.5,252.28515625
-13.5,-18.5,251.18359375
-13.5,-17.5,249.0546875
-13.5,-16.5,247.7890625
-13.5,-15.5,247.05859375
-13.5,-14.5,244.9765625
-13.5,-13.5,242.17578125
-13.5,-12.5,240.79296875
-13.5,-11.5,239.015625
-13.5,-10.5,236.5625
-13.5,-9.5,233.88671875
-13.5,-8.5,230.703125
-13.5,-7.5,228.2890625
-13.5,-6.5,224.84765625
-13.5,-5.5,221.82421875
-13.5,-4.5,217.421875
-13.5,-3.5,215.0625
-13.5,-2.5,211.3671875
-13.5,-1.5,209.08984375
-13.5,-0.5,205.359375
-13.5,0.5,203.828125
-13.5,1.5,203.1640625
-13.5,2.5,202.69140625
-13.5,3.5,201.4375
-13.5,4.5,201.41015625
-13.5,5.5,201.56640625
-13.5,6.5,203.51953125
-13.5,7.5,203.0625
-13.5,8.5,202.609375
-13.5,9.5,206.859375
-13.5,10.5,214.2734375
-13.5,11.5,221.39453125
-13.5,12.5,237.60546875
-13.5,13.5,248.203125
-13.5,14.5,247.25
-13.5,15.5,244.16015625
-13.5,16.5,244.0625
-13.5,17.5,239.2578125
-13.5,18.5,235.5859375
-13.5,19.5,233.83984375
-13.5,20.5,232.48828125
-13.5,21.5,236.8984375
-13.5,22.5,240.83984375
-13.5,23.5,239.5625
-13.5,24.5,239.9375
-13.5,25.5,240.828125
-13.5,26.5,242.07421875
-13.5,27.5,243.1953125
-13.5,28.5,242.06640625
-13.5,29.5,236.53515625
-13.5,30.5,234.10546875
-13.5,31.5,240.15234375
-13.5,32.5,240.34375
-13.5,33.5,236.95703125
-13.5,34.5,241.03515625
-13.5,35.5,224.60546875
-13.5,36.5,229.4296875
-13.5,37.5,231.515625
-13.5,38.5,235.8671875
-13.5,39.5,234.46875
-13.5,40.5,238.1015625
-13.5,41.5,239.54296875
-13.5,42.5,239.61328125
-13.5,43.5,242.5
-13.5,44.5,243.46875
-13.5,45.5,242.9453125
-13.5,46.5,240.828125
-13.5,47.5,243.8515625
-13.5,48.5,248.33984375
-13.5,49.5,228.98046875
-13.5,50.5,228.421875
-13.5,51.5,235.48828125
-13.5,52.5,239.6171875
-13.5,53.5,242.69921875
-13.5,54.5,243.87109375
-13.5,55.5,243.64453125
-13.5,56.5,245.515625
-13.5,57.5,246.1484375
-13.5,58.5,243.6875
-13.5,59.5,243.10546875
-13.5,60.5,242.0
-13.5,61.5,240.5078125
-13.5,62.5,237.73046875
-13.5,63.5,236.3125
-13.5,64.5,236.4296875
-13.5,65.5,235.953125
-13.5,66.5,235.22265625
-13.5,67.5,234.75
-13.5,68.5,234.375
-13.5,69.5,234.43359375
-13.5,70.5,234.37890625
-13.5,71.5,234.4296875
-13.5,72.5,235.41015625
-13.5,73.5,235.46875
-13.5,74.5,236.19921875
-13.5,75.5,236.765625
-13.5,76.5,238.48046875
-13.5,77.5,240.31640625
-13.5,78.5,241.23828125
-13.5,79.5,243.33984375
-13.5,80.5,243.5625
-13.5,81.5,243.42578125
-13.5,82.5,243.84765625
-13.5,83.5,244.13671875
-13.5,84.5,244.08984375
-13.5,85.5,243.38671875
-13.5,86.5,243.25390625
-13.5,87.5,243.0390625
-13.5,88.5,241.31640625
-13.5,89.5,240.87109375
-13.5,90.5,240.5625
-13.5,91.5,240.3671875
-13.5,92.5,241.16796875
-13.5,93.5,241.80078125
-13.5,94.5,242.36328125
-13.5,95.5,243.66015625
-13.5,96.5,244.08203125
-13.5,97.5,245.359375
-13.5,98.5,246.33203125
-13.5,99.5,247.6953125
-13.5,100.5,247.2265625
-13.5,101.5,247.23828125
-13.5,102.5,248.4140625
-13.5,103.5,248.40234375
-13.5,104.5,250.09765625
-13.5,105.5,251.9140625
-13.5,106.5,252.1953125
-13.5,107.5,253.2421875
-13.5,108.5,254.734375
-13.5,109.5,257.859375
-13.5,110.5,258.60546875
-13.5,111.5,259.1015625
-13.5,112.5,260.16796875
-13.5,113.5,261.16796875
-13.5,114.5,262.109375
-13.5,115.5,261.37109375
-13.5,116.5,261.56640625
-13.5,117.5,261.37890625
-13.5,118.5,261.1953125
-13.5,119.5,261.71484375
-13.5,120.5,262.15234375
-13.5,121.5,262.73828125
-13.5,122.5,262.109375
-13.5,123.5,261.9921875
-13.5,124.5,261.9921875
-13.5,125.5,260.828125
-13.5,126.5,255.1875
-13.5,127.5,256.6640625
-13.5,128.5,256.12890625
-13.5,129.5,250.58203125
-13.5,130.5,250.67578125
-13.5,131.5,256.484375
-13.5,132.5,258.3359375
-13.5,133.5,258.796875
-13.5,134.5,254.04296875
-13.5,135.5,248.96484375
-13.5,136.5,240.78515625
-13.5,137.5,246.890625
-13.5,138.5,245.7578125
-13.5,139.5,247.88671875
-13.5,140.5,252.71484375
-13.5,141.5,245.3125
-13.5,142.5,236.77734375
-13.5,143.5,226.453125
-13.5,144.5,241.5703125
-13.5,145.5,238.89453125
-13.5,146.5,237.58984375
-13.5,147.5,236.31640625
-13.5,148.5,234.953125
-13.5,149.5,234.16796875
-13.5,150.5,233.6796875
-13.5,151.5,232.4609375
-13.5,152.5,232.1953125
-13.5,153.5,231.3359375
-13.5,154.5,228.80859375
-13.5,155.5,226.51953125
-13.5,156.5,223.30859375
-13.5,157.5,220.4765625
-13.5,158.5,218.2734375
-13.5,159.5,218.64453125
-13.5,160.5,218.515625
-13.5,161.5,217.27734375
-13.5,162.5,216.96875
-13.5,163.5,215.5234375
-13.5,164.5,213.3515625
-13.5,165.5,215.83203125
-13.5,166.5,218.734375
-13.5,167.5,215.40234375
-13.5,168.5,212.93359375
-13.5,169.5,212.06640625
-13.5,170.5,212.109375
-13.5,171.5,212.60546875
-13.5,172.5,212.078125
-13.5,173.5,212.72265625
-13.5,174.5,212.453125
-13.5,175.5,213.16015625
-13.5,176.5,213.13671875
-13.5,177.5,213.39453125
-13.5,178.5,213.4921875
-13.5,179.5,214.1171875
-12.5,-179.5,215.03515625
-12.5,-178.5,215.1875
-12.5,-177.5,215.5078125
-12.5,-176.5,216.10546875
-12.5,-175.5,217.81640625
-12.5,-174.5,219.078125
-12.5,-173.5,221.08203125
-12.5,-172.5,222.3359375
-12.5,-171.5,220.83203125
-12.5,-170.5,220.76171875
-12.5,-169.5,222.73046875
-12.5,-168.5,225.1328125
-12.5,-167.5,226.0625
-12.5,-166.5,228.0390625
-12.5,-165.5,228.74609375
-12.5,-164.5,230.1953125
-12.5,-163.5,230.70703125
-12.5,-162.5,231.71484375
-12.5,-161.5,233.06640625
-12.5,-160.5,234.1328125
-12.5,-159.5,235.60546875
-12.5,-158.5,237.875
-12.5,-157.5,239.625
-12.5,-156.5,241.1171875
-12.5,-155.5,241.02734375
-12.5,-154.5,241.82421875
-12.5,-153.5,242.80859375
-12.5,-152.5,244.921875
-12.5,-151.5,247.04296875
-12.5,-150.5,249.9765625
-12.5,-149.5,250.734375
-12.5,-148.5,251.7109375
-12.5,-147.5,252.94140625
-12.5,-146.5,254.15625
